ent1PC1,ent1PC2,ent2PC1,ent2PC2,Returns,StochK,WillR,RSI,Target
0.22397983,0.26052729999999996,0.018173698000000002,0.22069609,-0.03541143409297691,-0.016498536789779236,0.17688231349398403,0.0017469004660714432,0
0.39602467,0.12371223,-0.03343832,0.31431836,-1.4565566700183927,-0.016498536789779236,0.17688231349398403,0.0017469004660714432,1
-0.033738017,0.14538771,-0.0019604976,0.22562453,0.6503852621819167,-0.016498536789779236,0.17688231349398403,0.0017469004660714432,1
-0.061626762,0.18060802,0.04161321,-0.13770586,0.0784130705638787,-0.016498536789779236,0.17688231349398403,0.0017469004660714432,0
0.1472767,-0.23795305,-0.3214991,0.33500034,-1.181554383905777,-0.016498536789779236,0.17688231349398403,0.0017469004660714432,1
-0.25834389999999996,-0.10516376,-0.20038547,-0.1468514,0.8819499302687308,-0.016498536789779236,0.17688231349398403,0.0017469004660714432,1
-0.19152172,0.052377157,-0.19305734,0.15846702,0.10337483778356969,-0.016498536789779236,0.17688231349398403,0.0017469004660714432,0
0.06773725,0.37813944,0.5207505,0.03370476,-0.6698984832308793,-0.016498536789779236,0.17688231349398403,0.0017469004660714432,1
0.056601952999999997,0.42029783,0.14282379,0.49141952,1.4392597752621992,-0.4388086619656358,0.17688231349398403,0.0017469004660714432,0
-0.25834389999999996,-0.10516376,-0.21981382,-0.33886257,-0.23137364812177286,-0.540827350656827,0.17688231349398403,0.0017469004660714432,0
-0.21381679999999997,0.16941692,-0.22110175,0.15999621,-5.433865074595363,-0.2600801773412071,0.17688231349398403,0.0017469004660714432,0
0.13417484,-0.07493912,0.113408156,0.33690697,-2.0763406035428233,0.07068046858202463,0.17688231349398403,0.0017469004660714432,1
-0.25834389999999996,-0.10516376,-0.058200784000000005,-0.38434517,1.0667924645643514,0.5042169661799669,0.17688231349398403,0.0017469004660714432,0
-0.25834389999999996,-0.10516376,0.111160204,0.13677624,-0.3181124715067895,0.6035306413297246,-0.2617800064283945,0.0017469004660714432,1
0.65882194,-0.1744099,0.42042529999999995,-0.35463485,0.6343667877925673,0.4056063288132757,-0.15350220154657318,-2.2621836228627736,1
-0.25834389999999996,-0.10516376,-0.20105332,-0.06729667,0.24341164367837975,0.0672882685073693,-0.1035259104872621,-2.1391441076817292,0
-0.041937344,0.098901406,-0.20038544,-0.14685136,-0.3827333994607377,-0.30462516150011704,-0.14933736333882366,-2.19947583407907,1
-0.25834389999999996,-0.10516376,0.36617473,-0.017046146,0.8844168276878166,-0.4763028769322282,-0.06984068947345233,-1.8153645581965057,1
-0.20091216,-0.1937906,-0.07726515,0.51287603,0.9893909204573723,-0.5798520936681246,0.11697402733521196,-1.409330775796031,0
-0.44296549999999996,-0.39072967,-0.45397040000000005,-0.027352717000000002,-0.15047361591143094,-0.6497748309591987,0.10521935891958707,-1.4277593191504612,1
-0.33551887,-0.21754137,-0.34504297,0.01704021,0.3541286676805433,-0.6037744370079601,0.18281516415105475,-1.2521930288683978,1
0.32914190000000004,0.6402627,0.3174147,0.10920152,0.2190142844413566,-0.587557029025066,0.2368966336066127,-1.1278009133568745,0
0.36836854,0.37476164,0.19009495,0.13883358,-0.2152905722344911,-1.2089583019181431,0.21283129982361124,-1.1739145968149314,1
-0.15839203,0.03973292,0.3389454,0.13944679999999998,0.007851597990763893,-2.015857096835016,-0.03902407278011187,-1.1315032058511703,0
-0.0818049,0.013904528000000001,0.5826927,0.33698857,-0.35971732388723004,-2.873616114757776,-0.1283593728131793,-1.2398646144159269,1
0.19148695,-0.08511716,-0.033314247000000005,0.03172877,-0.044593402675271385,-3.71693156998065,-0.11559460454142596,-1.219151337448154,0
-0.37808067,-0.035550196,-0.04370239,-0.07299854,-0.8747015548292263,-3.7218295492268534,-0.8744429511536271,-1.5413835850879225,0
-0.15839203,0.03973292,-0.13335547,0.19449304,-0.3780334315938694,-3.4317484433372996,-2.2288918988427904,-1.6549425112750682,1
0.056601952999999997,0.42029783,0.3462637,-0.07886305,-0.017014408505613206,-2.4543762793746997,-2.1936713569626423,-1.6136789381647918,0
-0.25834389999999996,-0.10516376,0.07610233,-0.22613108,-1.0899669277875623,-1.8070475041180756,-2.6528570143302805,-2.0040833202193826,0
0.19910818,0.08229668,0.30323259999999996,0.47271007,-0.5345518580297548,-1.5239441048496332,-2.6119665225810853,-2.161387376395958,0
-0.37347344,0.033698205,0.515932,-0.11448059,-0.1529251540549293,-1.5167633032694356,-2.268595360250648,-2.185626293890542,0
0.016088468999999998,0.42332885,-0.0019909039000000003,0.06579312,-1.4062498776526855,-1.3925141129494698,-1.4046475918831107,-2.6139645248780203,1
-0.15839203,0.03973292,0.23225659,-0.48192890000000005,0.423239146039057,-1.0103732727608732,-1.012946617228663,-2.266998174196445,1
-0.15879922,-0.029628174,-0.3930479,0.0019072339999999998,0.16731663511222455,-0.4787859231725373,-0.9401146875993173,-2.095008595789231,1
-0.15879922,-0.029628174,-0.0042005815,-0.095184416,0.11060652718564014,-0.5216185219906786,-0.9114153949047865,-1.958120689707671,1
0.056601952999999997,0.42029783,0.35153565,0.35867006,1.0249781136789804,-0.416848677848772,-0.5814422259975884,-1.2359678665861644,1
-0.23447002,0.122648165,-0.34504297,0.01704021,0.43278264947763617,-0.15898203881923292,-0.4329461153164952,-0.9310357498391075,0
-0.16516015,0.21043514,-0.15255187,-0.052170615999999996,-1.9987156003247815,-0.2890313241499793,-1.0279802410230356,-1.7650330170400765,0
0.28137103,0.48544560000000003,0.45507523,0.12355635,-0.43277110284461495,-0.5919871963729735,-1.3216834829761093,-1.8882966315102487,0
-0.25834389999999996,-0.10516376,-0.31847665,-0.26525146,-0.42083577043708204,-0.9679704101544658,-1.8805383011434809,-2.0069370187416564,0
-0.37808067,-0.035550196,-0.59537697,0.0073040375,-0.098270367109416,-0.8685419551101881,-1.8862169213724218,-2.0120674080203838,0
-0.25834389999999996,-0.10516376,0.31337497,0.22866395,-0.4229146229590429,-0.6883591470005394,-1.687207388873609,-2.13926851685201,0
-0.33551887,-0.21754137,-0.34504297,0.01704021,-0.6946548533720237,-0.981496937140033,-1.7539209672859424,-2.3586111647829506,1
0.06913493,-0.2037298,-0.18003670000000002,0.28322548,1.7238599496961142,-0.911285856167795,-1.0961109566738458,-1.2217017719648549,0
-0.25834389999999996,-0.10516376,0.30483649999999995,-0.06065693,-0.11200857335194753,-0.9710206857021323,-1.1065615129070872,-1.2342031034296475,0
0.03977873,-0.13529395,-0.13335547,0.19449304,-0.23727457426261117,-0.5866984684702716,-1.1639851769486222,-1.3066286125165323,1
-0.36208153,0.3750525,0.04725109,0.23156257,-0.0003888862700719401,-0.552743091750834,-1.1326534946878672,-1.252072385913009,1
0.065066025,0.38799337,0.083669044,0.50612354,0.2503383952746272,-0.5359511709881031,-1.0073600511557483,-1.029564962641467,1
-0.082180455,-0.20110951,-0.26256254,0.32073379999999996,-0.028724551517861838,-1.2386319303253361,-0.9864766960058898,-0.991634602989494,0
0.16400068,0.5181166,0.5207505,0.03370476,-0.23643119581008007,-1.9893794259082191,-1.0439003600474288,-1.086533161907348,1
-0.33551887,-0.21754137,-0.42175552,-0.16805595,0.7625771906202587,-2.4460672813939235,-0.7483450216173794,-0.5005911421669815,0
-0.25834389999999996,-0.10516376,-0.31847665,-0.26525146,-0.22096332418242398,-2.380762425392845,-1.0753729075517944,-0.5971001010200586,0
-0.25834389999999996,-0.10516376,0.55889225,0.12888862,-0.8246626077736421,-2.129084746502382,-1.4199455339813316,-1.0891212653375648,1
-0.159139,-0.24726643,0.20303288,0.30404302,1.7077660712812661,-1.5854142473877468,-0.32702071402988975,-0.02083230129975677,0
-0.23247902,0.27674136,0.19674414,-0.07383324,-0.4479206469525475,-0.8690434701107239,-0.45919482548127766,-0.26146965995495647,1
0.65882194,-0.1744099,0.07261151,-0.7566695,7.006985587685498,0.3433483236181044,1.1474288043409315,1.784691437125613,1
-0.25834389999999996,-0.10516376,-0.17232160000000002,0.07140201,0.1090836372402666,0.9511965108504518,1.1693066262489724,1.8186140971349758,1
0.17110637,-0.05872099,-0.16025549,0.11657587,1.2760388943204215,1.621938046055016,1.1850008419940663,2.045220916995655,0
-0.25834389999999996,-0.10516376,-0.61165303,-0.07711762,-0.6956991149161185,1.584791430044809,1.0694735228893448,1.6748843283905155,1
-0.25834389999999996,-0.10516376,-0.0635433,0.053535476,-0.06038331477760341,1.2853032129538566,1.056465946487819,1.6795918911233039,0
0.27694464,0.5229349,-0.18003670000000002,0.28322548,-0.583169111463923,0.518534527921064,0.9816305377352976,1.3655626255073021,0
-0.37808067,-0.035550196,-0.45397040000000005,-0.027352717000000002,-0.8511750243494688,-0.3249934205337384,0.8675959896364263,0.9074646959343255,0
0.25838646,0.06174873,0.109238505,0.1631869,-1.6873986985016916,-0.6152432977521326,0.6324003967565216,0.08607186526046469,1
-0.25834389999999996,-0.10516376,-0.61165303,-0.07711762,0.4405250505340256,-0.5174849934385903,0.7072365642972034,0.2533049614263533,1
0.28750756,-0.18090378,0.29733986,-0.40909714,1.2157203647003085,-0.15745506110073104,0.8943228127935642,0.6387298197646974,0
-0.63601494,0.29766688,-0.0688088,-0.5185429,-0.5442530066967581,-0.297201485278273,0.826613900723202,0.4063998347151604,0
0.03977873,-0.13529395,-0.35095197,0.3604813,-0.10854499548833142,-0.43576259052923305,0.7301906883322196,0.39378768699902633,1
0.10616452,0.10273033,0.013165208000000001,0.32683140000000005,0.2577113735564215,-0.6146591604484613,0.6083689995110342,0.508291581483054,1
-0.25755045,-0.44684282,-0.0688088,-0.5185429,0.23049075818017778,-0.6804896601254783,-0.5901308685130736,0.6152956766636496,0
0.24238539,0.3507885,0.16975144,0.2942998,-0.27858073613999995,-0.7142745372250303,-0.9545326345570792,0.4944629042843892,0
-0.25834389999999996,-0.10516376,-0.61165303,-0.07711762,-0.7181353986774811,-0.9247403341895393,-1.1765435596328861,0.10800392337878961,0
0.08265777,-0.11033441,-0.049828272,0.23137434,-0.46628918112625883,-0.9682777573960626,-1.308893971282682,-0.11393085812835124,1
0.65882194,-0.1744099,0.42042529999999995,-0.35463485,1.1815761722590554,-0.9469763077079015,-1.2046906213076556,0.4011468647242444,0
0.029247112999999998,0.7373415,0.5449390000000001,-0.09100636,-0.9948988605717859,-1.0651854151701283,-1.6063761066914104,-0.11923405991980136,1
-0.25834389999999996,-0.10516376,0.054605845,-0.09479699,0.372331850918906,-1.1822000768183623,-1.883173861019003,0.06868529459065999,0
-0.15879922,-0.029628174,0.15104339,0.013432661,-0.463634645947833,-1.4023814986465681,-2.0857359081958142,-0.14623788296154813,0
0.2482967,0.33397064,0.22866769,0.2033856,-0.17040220730407907,-1.8495618506637463,-2.4139444394987124,-0.19590829215964328,0
0.008023058000000001,0.16783732,0.08039721,0.22662042,-1.4662530374769396,-1.7893272808239622,-2.1910182314839943,-0.9222665697808092,1
0.1833092,-0.036579672,-0.027475472999999997,0.2711185,1.0283767678557614,-1.518530367866088,-1.6919634880669399,-0.3987853862289157,0
-0.25834389999999996,-0.10516376,0.23946007,-0.13079552,-0.2950267862737999,-0.8250537565878158,-1.7883752486013458,-0.5058833067772309,0
0.19148695,-0.08511716,0.33052072,0.35044453,-0.6692561405142671,-0.7968398997019436,-2.05491173625146,-0.7985840979977105,0
-0.19152172,0.052377167999999995,0.15824802,0.08635828,-0.7004096736531535,-0.9388881988322505,-1.7023370016960933,-1.087151764847605,1
0.065066025,0.38799337,-0.015842805,0.44513577,0.36077259590717403,-0.9803966330315745,-1.6428132202168841,-0.8502258366303687,1
-0.25834389999999996,-0.10516376,-0.21858452,0.34831345,0.09244994394370687,-0.9189835264596095,-1.5663059843725478,-0.7549330679949465,1
-0.15879922,-0.029628174,0.2075817,-0.5546293000000001,0.8590676467398368,-0.7338165942932748,-1.1564448074445333,-0.2717575468782033,0
-0.018420078,-0.021642009,-0.033314247000000005,0.03172877,-0.6905065475548207,-0.7059057139008281,-1.4242224390815021,-0.6104197847453475,0
-0.22424011,0.13977456,-0.21979553,0.24363515,-0.4843290884126188,-0.9774312462556678,-1.5990941390959021,-0.822372871403557,0
-0.44382659999999996,0.48104802,0.52685153,-0.074232966,-0.42416838464566753,-1.466372152960345,-1.7466477660023148,-0.9989240058942854,1
0.5084476,0.28274894,0.5309822,0.6694432,-0.07149783213828381,-2.0170638048607326,-1.7665902176340222,-0.9911505598060008,0
-0.25834389999999996,-0.10516376,-0.35080105,0.14777511,-0.5780752741456802,-1.9787346568709372,-1.982070755165209,-1.2575659948791194,0
-0.25834389999999996,-0.10516376,-0.029520893,0.15880059,-1.2210276263441024,-1.7342867560709871,-2.23441770217614,-1.79013717133149,1
-0.10344633,0.20088424,0.03654492,0.4124561,0.020089562401896497,-1.1748335820913562,-1.7804688547999017,-1.717680998938316,0
-0.15839203,0.03973292,0.05039924,-0.08411542,-0.14918991301428922,-0.9186274551901621,-1.7507025126214586,-1.747758990500711,0
-0.15879922,-0.029628174,-0.20038544,-0.14685136,-0.2924838250355977,-0.7582623579234877,-1.8946188198471714,-1.8476167800362973,1
-0.05839707,-0.04250958,0.049445234000000005,0.18495263,1.614722747025945,-0.7630276781121623,-1.189312234093168,-0.7008721999572002,1
-0.25834389999999996,-0.10516376,-0.052870046,0.33293235,1.3376983862246075,-0.3557389715709288,-0.5816690597035034,0.019060959772850987,0
0.65882194,-0.1744099,0.07261151,-0.7566695,-0.1337126164549772,0.06568248135827197,-0.6033684765120592,-0.012421515676381676,1
-0.25834389999999996,-0.10516376,0.515932,-0.11448059,0.7343105924625034,0.6061956311017904,-0.11561458607454543,0.36408835391697303,0
0.28750756,-0.18090378,-0.09794782,0.28222993,-2.211817539498071,0.26670263556679313,-0.9080173667318778,-0.8394327005788185,1
0.065066025,0.38799337,0.48714542,0.61036366,0.8679791499845099,-0.07235925435343397,-0.5664647798177682,-0.4097846301256485,1
-0.25834389999999996,-0.10516376,0.17917502,0.21166195,0.6527200294652019,-0.4133502792113324,-0.279915570904015,-0.10211911205563387,0
-0.25834389999999996,-0.10516376,-0.1748915,-0.1866241,-0.3061303486578456,-0.3259439285695864,-0.36018324816729264,-0.21993650634351108,1
0.11827615,0.02840927,0.15444416,-0.06564894,0.05202153379941537,-0.22575670334935583,-0.3111295238558452,-0.15869199278977333,1
0.62273544,0.10171969,0.32094038,-0.29013488,0.817437482355062,-0.09230166945395596,0.06054692491174532,0.23135973287799047,1
0.26660886,-0.27075022,0.16219255,-0.4082572,-0.03549588809186792,-0.023356633776121627,0.15443912152544947,0.2520684927923135,0
-0.06179852,0.41003573,0.58660203,-0.12137926,-1.2506435546481842,-0.2897598111510815,-0.1749511276191777,-0.44695293213650705,1
-0.06556301,0.14253895,0.22707800000000003,0.11368237,0.06465765277147285,-0.6439061675677098,-0.13377734552600165,-0.3737314520193972,1
0.065066025,0.38799337,0.07747369,-0.3858873,0.6456203249074007,-0.8116275183795197,-0.5051607840689427,-0.023578796295109786,0
0.32228422,0.08739567,0.10137057,0.2844288,-1.207929378174657,-0.6429584932269108,-1.1486387326644543,-0.65515652526526,1
-0.33551887,-0.21754137,-0.17937575,0.38056624,0.3144863033646216,-0.6790251594383327,-0.9988185729551162,-0.4576130794053618,1
0.18828118,0.69199145,0.08361066,0.20611088,0.2498745084305638,-0.8833360583383858,-0.8724156041924309,-0.2923420339460652,0
-0.25755045,-0.44684282,-0.0688088,-0.5185429,-1.3620940450716992,-1.1419931478749763,-1.3588039506099971,-0.965409209680453,0
-0.25834389999999996,-0.10516376,0.34248483,0.21154493,-3.3635692348416315,-0.7593906013397644,-0.662339852858687,-2.1177245121383885,0
0.5035440999999999,-0.5022766,0.07261151,-0.7566695,-1.950004320611452,-0.027552129799259778,0.20941607576788093,-2.540238539242921,0
-0.058310412,-0.08665245,-0.08197885,-0.0686963,-1.7625262291744965,0.6839969481037758,-0.0012189206168964906,-2.845025160606452,1
0.13628997,0.010654017,0.41296008,0.19908720000000002,3.1158311972555306,1.0026434708951157,0.388719935679471,-1.613418086861965,1
-0.0023825892999999997,0.034273144,0.23511922,0.19583699999999998,1.5266637915091734,1.108815920525484,0.5958731249243017,-1.0913138396767226,1
-0.25834389999999996,-0.10516376,-0.09214076,-0.07775465,-0.044631198209682026,1.2772835059011505,0.601097661103165,-1.0785026201413392,0
-0.3351228,-0.072138816,0.35476792,0.22581136,-2.8610231688069967,1.087764148449217,0.20768383681261968,-1.7580879092142352,1
0.13805485,-0.17598262,0.21185120000000002,0.33678055,2.044810975091085,0.8731916002153792,0.49473492599452606,-1.1160635937531551,1
0.65882194,-0.1744099,0.37046027,-0.24235299,0.10250193139696531,0.5319212926238809,0.5219901123363033,-1.0609212995171278,0
0.19398756,0.38923332,-0.45397040000000005,-0.027352717000000002,-1.2669915758826467,0.3252864899170015,0.337440083372614,-1.3543595627923544,1
0.20156865,0.3717548,-0.29950166,0.24345039,1.6525506949118507,0.241057604076609,0.5998115990558079,-0.8401368509405555,0
-0.25834389999999996,-0.10516376,-0.07186928,-0.18320568,-1.1642873336518933,0.1530389223671381,0.4317297659047848,-1.1192359401845011,1
0.072777845,0.15487666,0.013165208000000001,0.32683140000000005,0.2111400850192318,0.10755000832565795,0.4688601251328138,-1.0291080636420482,0
-0.25834389999999996,-0.10516376,0.15444416,-0.06564894,-0.41802158378270765,-0.13686980479456115,0.38717210811049985,-1.1199115475637045,1
0.65882194,-0.1744099,0.26661375,-0.3875304,1.1785083502610183,-0.3639240014229947,0.6506379913640524,-0.7176255463209678,1
-0.25834389999999996,-0.10516376,-0.34504297,0.01704021,0.3365043318731842,-0.4435668629377299,0.508025073255483,-0.5857553212752974,0
0.39602464,0.12371281,0.22253609,0.6047383000000001,-0.1494153882338658,-0.33915291438012196,0.20480245161490593,-0.6080513901791172,0
-0.19971037,0.45096335,0.19519462,-0.05130822,-1.0901719935228829,-0.29282708685560516,-0.5071567006153768,-0.9491182344596488,1
-0.21970987,0.0590207,-0.59537697,0.0073040375,0.7535221261961726,-0.31161640139880303,-0.22182171248690935,-0.6540967415432792,0
-0.25834389999999996,-0.10516376,0.017691707,-0.39833509999999994,-0.3594012217538262,-0.6501336868472194,-0.3169359135777563,-0.7523148519127876,0
-0.15839203,0.03973292,-0.34504297,0.01704021,-0.12365839506513372,-0.8293687014337952,-0.5108398883482348,-0.7670534360059127,1
0.53156054,0.40737740000000006,-0.15130894,0.37706292,-0.031444257964191834,-1.3013517702597917,-0.8020922966394403,-0.7451857944910939,1
0.056601952999999997,0.42029783,-0.03714445,-0.07667236,-0.044662324853462575,-1.4021576651001622,-0.7858866514193289,-0.7276735335319727,0
-0.02110905,0.45161793,-0.3930479,0.0019072339999999998,-0.9393922250916888,-1.5949957755381687,-1.9593143595637945,-1.0933848418513534,1
-0.25834389999999996,-0.10516376,-0.25348076,0.12976564,0.11617927083331206,-1.3380459427264302,-1.8584594786663446,-0.9949914987345008,1
-0.33551887,-0.21754137,0.15471637,0.22352491,1.0071703095149949,-1.1093114254677032,-1.307148452697712,-0.48587548813861975,1
-0.25834389999999996,-0.10516376,-0.59537697,0.0073040375,0.3730189017169144,-0.704002559294531,-1.24138765984452,-0.285595731799826,1
-0.3441188,-0.25609857,-0.45397040000000005,-0.027352717000000002,1.160013625506812,-0.14417200148659115,-0.51863229765066,0.2123762277721834,1
0.25621557,0.13671523,-0.09735942,0.31799429999999995,1.2606418390369993,0.42721164810759354,0.27046283035848295,0.6701177711270109,1
-0.25834389999999996,-0.10516376,0.6086029000000001,0.028847288,0.06461384103684656,0.8601817992999349,0.3348943902084797,0.7183162126014843,1
0.023260033,0.08766345,-0.033314247000000005,0.03172877,-0.022321535900126494,0.978011111701171,0.3614688774916259,0.7394849380246147,1
0.39602464,0.12371281,-0.11444699,0.11044934,0.7188264223178543,0.9604434654280742,0.5890785687531223,1.0089857126709503,0
-0.09017852,0.21118365,-0.08864207,0.023420235,-0.7664814932329733,0.4439816040082857,0.39955854704854493,0.5518371469134914,1
0.06913493,-0.2037298,-0.20038544,-0.14685136,0.680291216254234,-0.08886063873291333,0.6091719136078454,0.821182898466764,1
-0.19152172,0.052377167999999995,-0.46469963,0.14708361,0.04970150173713746,-0.5299003310278623,0.6403131663891762,0.8678256142777308,0
0.19398756,0.38923332,0.45507523,0.12355635,-0.594070694552019,-0.8041318648833308,0.5099565438433449,0.5105082515772638,1
-0.25834389999999996,-0.10516376,-0.0688088,-0.5185429,0.9324914826806667,-0.604628955086642,0.7312587420396267,0.8867997587600029,1
-0.25834389999999996,-0.10516376,0.49563238,-0.082767196,5.741777299808679,-0.018905831525702244,1.317086765916597,2.1295393641174516,1
-0.25834389999999996,-0.10516376,-0.0688088,-0.5185429,1.424882078527795,1.016700201692834,1.4431637047661408,2.3299073154319636,0
-0.06556301,0.14253895,0.23829126,-0.030618215,-0.680946142361031,1.5670162632733728,1.3526070547330753,1.97645093817049,1
-0.23426484,0.20604761,0.24356142,0.091366306,0.22811813958399368,1.6087314498809246,1.380367915218486,2.0257061906433176,0
-0.15879922,-0.029628174,0.33550382,-0.3571013,-0.7481832427091846,0.8185136095954446,1.0984326490824103,1.624386134264164,1
-0.37808067,-0.035550196,-0.27854106,0.0015416576,1.0209788278179956,0.19918451609640317,1.2223130444707715,1.8286567103488374,1
-0.37808067,-0.035550196,-0.34504297,0.01704021,0.489943466565489,-0.43051373082137895,1.2923061147667494,1.929668255174939,0
-0.3351228,-0.072138816,-0.17143251,0.18627355,-0.8841996709540096,-0.4095873128749319,1.096126278952491,1.4395538226950781,0
-0.33551887,-0.21754137,0.34802166,-0.05247647,-0.7780134200511813,-0.8676119407589985,0.9712888174072762,1.043658241854657,0
0.10972254,0.25925863,0.33723763,0.21306203,-0.28943941516045446,-1.3426320331631776,0.8828894508437702,0.9285210202185228,1
-0.25834389999999996,-0.10516376,0.64282525,0.053621157999999995,0.40377647829532026,-1.4008724488022308,0.9481518251010789,1.0616647690828445,0
-0.25834389999999996,-0.10516376,-0.04188303,0.07437547,-0.5604269596165183,-1.235384839735212,0.8518803225169084,0.7767565598372229,1
0.065066025,0.38799337,0.19247092,-0.44299279999999996,0.9745483725223896,-0.9658996396032924,1.0391122701114688,1.0805431757151605,1
-0.25834389999999996,-0.10516376,0.15019482,-0.08158373,0.1837888723988121,-0.9417959992529357,-1.0661125511970628,1.1547368177394486,0
